"Country","FullName","Apparatus","SimulationResults","mean"
"JPN","MATSUMI KAZUKI","HB","14.40475, 14.71875",14.56175
"JPN","MOTOMU YOSHIDA","HB","13.2665, 13.973",13.61975
"JPN","SUGIMOTO KAITO","HB","14.09075, 14.444",14.267375
"JPN","SUGINO TAKAAKI","HB","11.461, 12.089",11.775
"JPN","TACHIBANA SHIGA","HB","12.4815, 12.089",12.28525
"JPN","TANIGAWA KAKERU","HB","13.1095, 13.4235",13.2665
"JPN","TANIGAWA WATARU","HB","13.2665, 13.54125",13.403875
"KAZ","KARIMI MILAD","HB","14.915, 14.444",14.6795
"KOR","KIM JAEHO","HB","13.30575, 12.874",13.089875
"KOR","LEE JUNGHYO","HB","12.6385, 12.91325",12.775875
"KOR","RYU SUNGHYUN","HB","13.61975, 13.93375",13.77675
"KOR","YUN JINSEONG","HB","14.13, 13.8945",14.01225
"NED","DE MARTIJN","HB","13.07025, 13.502",13.286125
"NED","GRUENBERG JERMAIN","HB","12.44225, 12.12825",12.28525
"NED","SCHMIDT CASIMIR","HB","13.1095, 13.502",13.30575
"ROU","MUNTEAN ANDREI","HB","13.031, 12.3245",12.67775
"SUI","BAUMANN CHRISTIAN","HB","13.7375, 13.77675",13.757125
"SUI","FREY ANDRIN","HB","13.46275, 13.1095",13.286125
"SUI","LANGENEGGER FLORIAN","HB","13.031, 13.188",13.1095
"SUI","RAUBAL IAN","HB","13.188, 13.22725",13.207625
"SUI","SEIFERT NOE","HB","14.13, 13.61975",13.874875
"SUI","SERHANI SAMIR","HB","12.089, 11.461",11.775
"SUI","SERHANI TAHA","HB","13.46275, 13.77675",13.61975
"SUI","TAMSEL DOMINIC","HB","13.2665, 13.69825",13.482375
"TUR","ARICAN FERHAT","HB","13.1095, 12.36375",12.736625
"TUR","ASIL ADEM","HB","14.09075, 13.7375",13.914125
"TUR","COLAK IBRAHIM","HB","12.717, 12.089",12.403
"TUR","DEMIR SERCAN","HB","12.874, 13.031",12.9525
"TUR","KOSAK MEHMET","HB","12.12825, 11.932",12.030125
"TUR","OENDER AHMET","HB","11.10775, 13.93375",12.52075
"TUR","ONDER AHMET","HB","12.59925, 12.717",12.658125
"UKR","CHEPURNYI NAZAR","HB","12.12825, 13.07025",12.59925
"UKR","KOVTUN ILLIA","HB","13.22725, 11.5395",12.383375
"UKR","PAKHNIUK PETRO","HB","13.22725, 13.188",13.207625
"UKR","STELMAKH RADOMYR","HB","13.188, 11.2255",12.20675
"USA","ALFONSO JAVIER","HB","11.5395, 11.5395",11.5395
"USA","BLIXT LANDEN","HB","11.618, 12.75625",12.187125
"USA","BOCK CAMERON","HB","13.54125, 13.4235",13.482375
"USA","BRIONES BRANDON","HB","14.0515, 13.659",13.85525
"USA","BURKHART TAYLOR","HB","12.04975, 13.973",13.011375
"USA","CHOU J.R.","HB","12.874, 13.07025",12.972125
"USA","CORMIER MATT","HB","13.14875, 13.77675",13.46275
"USA","FREEMAN JACK","HB","13.61975, 13.07025",13.345
"USA","GAMBOA RAYDEL","HB","13.38425, 13.54125",13.46275
"USA","GUIMARAES VITALIY","HB","12.9525, 13.38425",13.168375
"USA","GUNTHER IAN","HB","13.54125, 12.9525",13.246875
"USA","HALE DALLAS","HB","11.461, 13.07025",12.265625
"USA","HONG ASHER","HB","13.77675, 11.5395",12.658125
"USA","JAROH MICHAEL","HB","12.874, 12.91325",12.893625
"USA","JUDA PAUL","HB","13.61975, 14.287",13.953375
"USA","KARNES JOSHUA","HB","13.38425, 12.403",12.893625
"USA","LASIC IAN","HB","12.75625, 12.36375",12.56
"USA","LOOS RILEY","HB","11.89275, 12.3245",12.108625
"USA","LOPEZ JOSE","HB","12.089, 12.28525",12.187125
"USA","MALONE BRODY","HB","13.85525, 14.758",14.306625
"USA","MELTON CALEB","HB","11.618, 11.304",11.461
"USA","MOLDAUER YUL","HB","12.56, 12.717",12.6385
"USA","NELSON KAMERON","HB","11.81425, 11.618",11.716125
"USA","NUNEZ ZACHARY","HB","12.52075, 13.14875",12.83475
"USA","PEREZ ANDRES","HB","12.717, 13.07025",12.893625
"USA","PETROSYAN VAHE","HB","11.6965, 12.83475",12.265625
"USA","PHILLIPS CURRAN","HB","12.99175, 13.61975",13.30575
"USA","RICHARD FRED","HB","14.40475, 14.87575",14.64025
"USA","RICHARD FREDERICK","HB","11.8535, 13.93375",12.893625
"USA","SUN BLAKE","HB","11.147, 11.304",11.2255
"USA","VAN COLIN","HB","13.188, 13.46275",13.325375
"USA","WALKER COLT","HB","13.61975, 12.717",13.168375
"USA","WHITTENBURG DONNELL","HB","13.188, 13.031",13.1095
"USA","WISKUS SHANE","HB","14.0515, 13.93375",13.992625
"USA","YOCKERS IGNACIO","HB","11.461, 11.65725",11.559125
"USA","YOUNG KHOI","HB","12.75625, 11.65725",12.20675
