"Country","FullName","Apparatus","SimulationResults","mean"
"BRA","ANDRADE REBECA","UB","14.01225, 14.40475, 14.56175, 14.24775, 13.77675, 14.915, 14.40475, 12.75625, 14.6795, 14.79725, 15.1505, 15.072, 14.40475, 12.874, 14.71875, 13.5805, 14.601, 14.6795, 14.2085, 13.502, 14.64025, 14.71875, 13.5805, 13.1095, 14.444, 13.14875, 14.64025, 14.32625, 14.64025, 14.32625, 14.758, 14.2085, 14.56175, 14.56175, 12.6385, 12.44225, 14.2085, 14.915, 14.287, 14.601, 12.56, 13.816, 13.38425, 14.87575, 14.09075, 14.758, 14.758, 14.5225, 14.3655, 13.8945, 14.287, 12.6385, 12.9525, 14.24775, 14.601, 12.83475, 14.8365, 14.9935, 14.71875, 14.3655, 13.69825, 13.85525, 14.48325, 14.3655, 14.40475, 14.9935, 14.287, 14.601, 13.46275, 14.79725, 14.13, 14.56175, 12.874, 14.24775, 14.48325, 14.8365, 15.03275, 14.56175, 14.444, 14.13, 14.915, 13.69825, 14.64025, 13.031, 12.7955, 14.13, 14.32625, 14.87575, 14.6795, 12.7955, 12.83475, 14.64025, 14.32625, 14.40475, 14.71875, 14.16925, 12.7955, 14.287, 12.9525, 14.40475",14.152765
"BRA","OLIVEIRA LORRANE","UB","12.83475, 13.30575, 13.85525, 13.38425, 12.6385, 13.07025, 12.874, 12.6385, 12.12825, 13.30575, 13.502, 12.99175, 12.6385, 12.59925, 12.75625, 12.91325, 13.85525, 11.89275, 13.30575, 13.61975, 13.1095, 13.345, 12.28525, 12.7955, 12.717, 12.0105, 13.1095, 12.52075, 13.69825, 13.14875, 12.717, 12.99175, 13.30575, 13.816, 13.031, 13.22725, 12.52075, 12.83475, 13.14875, 13.5805, 13.22725, 13.14875, 12.1675, 12.089, 12.9525, 13.4235, 13.14875, 12.403, 13.54125, 12.67775, 12.91325, 13.77675, 12.0105, 13.93375, 12.91325, 12.9525, 13.61975, 13.188, 13.188, 12.67775, 13.502, 12.99175, 13.38425, 12.56, 13.07025, 13.031, 13.4235, 12.04975, 13.659, 13.502, 13.69825, 13.46275, 12.99175, 13.14875, 13.14875, 11.8535, 13.188, 12.83475, 13.93375, 12.089, 13.502, 12.99175, 12.874, 13.973, 12.28525, 12.717, 13.30575, 12.7955, 12.75625, 13.38425, 13.22725, 13.345, 13.031, 13.031, 13.4235, 13.031, 12.4815, 13.14875, 13.4235, 12.874",13.031
"BRA","PEDRO CAROLYNE","UB","11.57875, 11.304, 12.75625, 12.83475, 12.99175, 12.75625, 12.83475, 13.4235, 11.26475, 11.18625, 13.22725, 12.75625, 13.188, 12.75625, 12.1675, 13.14875, 11.3825, 13.14875, 12.717, 12.91325, 12.6385, 11.618, 11.42175, 11.775, 11.50025, 13.2665, 11.50025, 13.188, 12.7955, 11.461, 12.83475, 11.618, 11.147, 12.717, 10.676, 12.246, 12.717, 12.83475, 11.34325, 12.52075, 13.1095, 12.91325, 12.403, 13.1095, 11.5395, 11.42175, 10.87225, 12.99175, 12.67775, 12.67775, 12.99175, 13.031, 11.0685, 11.3825, 12.28525, 13.22725, 12.67775, 12.6385, 11.10775, 12.6385, 13.1095, 12.717, 12.56, 12.7955, 11.3825, 12.717, 12.36375, 12.91325, 12.12825, 11.34325, 12.717, 12.874, 12.4815, 12.6385, 13.031, 12.403, 11.18625, 12.6385, 12.59925, 11.3825, 11.461, 12.246, 12.83475, 12.75625, 12.56, 13.1095, 12.4815, 13.14875, 12.874, 12.9525, 12.7955, 12.3245, 12.717, 12.44225, 12.6385, 13.38425, 13.031, 12.246, 11.42175, 11.0685",12.373955
"BRA","SARAIVA FLAVIA","UB","13.22725, 12.91325, 13.659, 13.502, 12.91325, 13.502, 13.69825, 14.01225, 13.502, 12.99175, 13.1095, 13.38425, 13.1095, 13.54125, 12.7955, 13.816, 12.874, 13.77675, 12.99175, 13.7375, 12.717, 13.345, 12.6385, 13.2665, 13.5805, 14.56175, 13.345, 13.93375, 13.54125, 12.6385, 13.345, 13.85525, 12.91325, 13.5805, 13.77675, 12.403, 13.85525, 13.659, 14.16925, 13.54125, 13.38425, 13.659, 13.188, 13.85525, 13.77675, 12.1675, 13.69825, 13.8945, 13.46275, 13.8945, 13.61975, 12.99175, 13.816, 12.403, 13.46275, 13.38425, 13.38425, 13.4235, 13.659, 13.5805, 12.99175, 13.54125, 13.2665, 13.5805, 12.52075, 13.61975, 13.46275, 12.83475, 13.502, 13.22725, 13.345, 13.38425, 12.91325, 13.30575, 12.3245, 13.502, 13.7375, 13.77675, 13.61975, 13.502, 12.44225, 12.7955, 13.38425, 13.14875, 14.2085, 12.83475, 13.38425, 12.83475, 12.6385, 13.54125, 14.0515, 13.5805, 13.30575, 14.09075, 13.816, 14.01225, 13.502, 13.031, 13.5805, 12.75625",13.37326
"BRA","SOARES JULIA","UB","12.089, 11.65725, 11.8535, 12.20675, 12.089, 11.81425, 11.932, 12.0105, 12.6385, 11.775, 12.1675, 12.0105, 12.3245, 11.932, 11.97125, 12.04975, 11.8535, 11.932, 12.0105, 12.0105, 11.932, 12.1675, 11.81425, 12.28525, 12.12825, 11.97125, 12.1675, 11.932, 12.12825, 12.12825, 12.04975, 12.3245, 11.97125, 11.8535, 12.089, 11.6965, 12.089, 11.97125, 11.81425, 11.89275, 12.0105, 11.8535, 12.04975, 12.3245, 12.1675, 12.44225, 12.67775, 12.0105, 11.97125, 11.618, 11.6965, 11.775, 12.089, 12.91325, 12.0105, 12.20675, 11.932, 11.65725, 11.42175, 11.89275, 12.0105, 11.5395, 12.36375, 11.775, 11.50025, 12.36375, 12.089, 12.0105, 12.0105, 12.089, 11.97125, 11.932, 12.4815, 11.89275, 12.6385, 12.28525, 11.81425, 12.1675, 12.04975, 12.0105, 11.97125, 11.89275, 11.97125, 12.04975, 11.618, 11.81425, 12.0105, 11.73575, 11.65725, 11.50025, 12.0105, 12.089, 11.932, 11.97125, 11.97125, 12.28525, 11.89275, 11.89275, 11.8535, 12.0105",12.00579
"CAN","BLACK ELLIE","UB","13.22725, 13.93375, 13.38425, 13.7375, 13.69825, 13.85525, 13.973, 14.2085, 13.69825, 14.13, 13.816, 14.01225, 13.973, 13.22725, 13.973, 13.7375, 14.13, 13.77675, 14.13, 13.7375, 14.01225, 13.77675, 13.77675, 14.01225, 14.0515, 13.816, 13.659, 13.77675, 13.69825, 13.46275, 13.345, 14.13, 13.973, 14.24775, 13.93375, 13.502, 14.16925, 13.8945, 14.0515, 14.0515, 14.0515, 13.38425, 13.69825, 13.659, 13.7375, 13.77675, 13.659, 13.69825, 13.77675, 14.01225, 13.8945, 13.93375, 13.77675, 13.7375, 13.973, 13.77675, 13.659, 13.54125, 13.973, 13.8945, 13.38425, 13.93375, 14.13, 13.61975, 13.77675, 13.7375, 13.659, 13.8945, 14.24775, 13.8945, 13.816, 13.4235, 13.85525, 13.61975, 13.54125, 13.2665, 14.09075, 13.816, 13.54125, 13.93375, 13.85525, 13.46275, 14.0515, 13.54125, 14.09075, 14.2085, 13.659, 13.8945, 14.32625, 14.01225, 13.85525, 13.502, 13.85525, 14.32625, 13.61975, 13.77675, 14.01225, 14.09075, 13.659, 14.40475",13.82699
"CAN","BLACK ELSABETH","UB","13.973, 13.93375, 13.54125, 12.089, 13.4235, 13.93375, 13.2665, 12.36375, 14.2085, 14.24775, 14.2085, 13.973, 13.188, 14.01225, 12.089, 11.775, 13.816, 13.85525, 13.816, 13.5805, 13.973, 14.09075, 14.2085, 12.20675, 12.67775, 14.0515, 14.0515, 13.816, 13.69825, 14.32625, 13.85525, 13.93375, 13.61975, 13.659, 12.089, 13.816, 13.973, 14.13, 13.85525, 13.659, 13.93375, 13.973, 14.13, 14.16925, 12.36375, 14.16925, 13.659, 13.4235, 14.5225, 14.32625, 13.816, 13.93375, 13.8945, 13.973, 14.2085, 14.16925, 13.8945, 14.09075, 13.973, 13.46275, 13.69825, 12.12825, 13.77675, 14.3655, 14.0515, 13.61975, 13.502, 13.659, 13.77675, 14.13, 13.4235, 14.32625, 14.16925, 14.0515, 14.01225, 13.61975, 14.09075, 13.5805, 13.659, 13.54125, 13.61975, 13.7375, 14.444, 13.93375, 14.24775, 13.69825, 13.8945, 13.345, 12.12825, 13.46275, 14.0515, 13.69825, 11.89275, 14.09075, 13.7375, 14.13, 11.932, 11.775, 13.659, 14.09075",13.658215
"CAN","DENOMM'EE LAURIE","UB","12.44225, 12.089, 12.59925, 11.5395, 12.717, 11.775, 11.6965, 12.089, 12.089, 12.089, 11.775, 12.12825, 12.91325, 12.246, 12.75625, 11.97125, 11.97125, 12.3245, 12.20675, 12.403, 12.403, 12.44225, 11.775, 13.14875, 12.7955, 11.89275, 12.99175, 12.59925, 12.52075, 12.0105, 11.97125, 12.6385, 12.089, 12.59925, 12.1675, 11.775, 12.1675, 12.44225, 12.52075, 12.67775, 12.403, 12.20675, 12.04975, 12.99175, 12.6385, 13.2665, 12.44225, 11.6965, 13.031, 11.932, 12.717, 12.1675, 11.8535, 12.36375, 12.1675, 12.28525, 11.97125, 11.34325, 12.44225, 12.717, 12.403, 11.89275, 12.59925, 12.874, 11.932, 11.5395, 11.775, 12.12825, 13.30575, 12.75625, 12.28525, 12.20675, 13.22725, 12.20675, 12.7955, 11.6965, 11.775, 11.89275, 12.75625, 12.3245, 12.3245, 12.6385, 12.246, 12.717, 12.246, 12.75625, 12.83475, 12.3245, 13.031, 13.30575, 12.91325, 12.7955, 13.031, 11.65725, 12.6385, 13.07025, 12.56, 12.59925, 12.7955, 11.618",12.366105
"CAN","DENOMMEE LAURIE","UB","11.8535, 12.6385, 12.717, 12.089, 12.7955, 11.89275, 12.75625, 13.031, 12.6385, 12.91325, 12.6385, 12.91325, 12.9525, 12.20675, 12.67775, 12.91325, 12.6385, 12.67775, 12.36375, 12.56, 12.91325, 12.7955, 12.874, 12.6385, 12.717, 12.44225, 12.4815, 12.52075, 12.874, 12.4815, 12.59925, 12.56, 12.44225, 12.246, 12.3245, 12.9525, 12.717, 13.188, 12.75625, 12.246, 13.031, 12.91325, 12.12825, 12.52075, 13.14875, 13.30575, 12.403, 12.6385, 12.91325, 13.07025, 12.83475, 12.83475, 12.56, 12.403, 12.403, 12.56, 12.44225, 12.4815, 12.67775, 12.717, 12.83475, 12.089, 12.36375, 12.67775, 12.3245, 12.56, 12.52075, 13.38425, 12.0105, 12.52075, 12.0105, 12.7955, 12.44225, 13.031, 12.403, 12.717, 12.75625, 12.717, 12.4815, 11.775, 12.9525, 12.52075, 12.56, 12.36375, 12.67775, 12.56, 12.3245, 12.56, 12.59925, 12.717, 12.52075, 12.75625, 12.3245, 12.52075, 12.4815, 12.089, 12.36375, 12.9525, 12.4815, 12.6385",12.600035
"CAN","DOWLING JESSICA","UB","11.34325, 13.1095, 13.30575, 13.031, 12.7955, 10.1265, 10.048, 12.7955, 11.02925, 13.30575, 13.188, 12.99175, 12.44225, 13.031, 10.40125, 12.717, 10.99, 10.08725, 10.40125, 12.44225, 12.874, 12.717, 12.67775, 13.2665, 12.717, 11.02925, 12.52075, 12.7955, 13.031, 9.9695, 12.59925, 13.973, 11.42175, 10.9115, 12.99175, 9.577, 10.99, 12.9525, 13.188, 12.91325, 13.38425, 13.188, 12.7955, 12.9525, 12.7955, 13.93375, 9.734, 10.048, 12.9525, 12.36375, 9.8125, 10.99, 10.4405, 12.4815, 12.246, 12.6385, 12.7955, 13.502, 13.031, 13.14875, 13.69825, 13.031, 9.734, 10.048, 13.2665, 11.02925, 10.99, 9.891, 13.345, 12.44225, 12.99175, 10.99, 12.9525, 11.304, 11.8535, 13.07025, 12.7955, 9.85175, 13.07025, 12.83475, 9.93025, 12.9525, 11.26475, 13.07025, 13.502, 12.6385, 10.9115, 13.54125, 10.4405, 9.69475, 12.28525, 13.46275, 12.9525, 12.874, 11.304, 11.18625, 12.99175, 10.08725, 13.502, 13.345",12.1105875
"CAN","HAJJAR MADDISON","UB","11.73575, 11.50025, 12.0105, 11.65725, 11.89275, 12.089, 11.6965, 12.04975, 11.5395, 12.089, 11.81425, 12.56, 11.932, 11.8535, 11.8535, 11.57875, 11.5395, 11.5395, 11.618, 11.2255, 11.932, 11.8535, 11.775, 11.775, 12.1675, 11.57875, 11.65725, 11.97125, 12.04975, 11.81425, 11.57875, 11.81425, 12.04975, 11.775, 11.618, 11.73575, 11.73575, 11.5395, 11.2255, 11.50025, 11.304, 11.618, 11.775, 12.28525, 11.73575, 11.775, 11.775, 11.8535, 12.0105, 11.42175, 11.618, 11.57875, 12.089, 11.65725, 11.89275, 11.6965, 11.775, 11.8535, 11.932, 12.0105, 11.775, 11.6965, 11.65725, 11.6965, 11.6965, 12.089, 11.73575, 11.81425, 11.34325, 12.28525, 12.0105, 11.57875, 11.10775, 11.73575, 11.89275, 11.42175, 11.8535, 11.775, 11.97125, 11.57875, 11.81425, 12.28525, 12.36375, 11.73575, 11.81425, 11.6965, 11.5395, 11.97125, 11.6965, 12.0105, 11.73575, 11.81425, 11.42175, 11.65725, 11.57875, 11.50025, 11.6965, 11.65725, 11.81425, 11.5395",11.766365
"CAN","LALONDE JENNA","UB","12.089, 13.46275, 13.38425, 12.874, 13.22725, 13.93375, 13.30575, 12.7955, 12.83475, 12.99175, 12.874, 12.874, 13.2665, 12.246, 13.4235, 12.6385, 12.52075, 12.6385, 13.188, 13.345, 13.22725, 12.6385, 12.91325, 13.30575, 11.5395, 12.91325, 13.69825, 11.932, 13.816, 13.1095, 11.65725, 11.775, 13.031, 12.56, 11.932, 13.14875, 12.67775, 12.52075, 12.83475, 12.089, 13.14875, 13.1095, 13.2665, 13.69825, 13.502, 12.59925, 13.46275, 12.0105, 13.502, 13.188, 12.36375, 12.75625, 13.07025, 13.2665, 13.188, 12.7955, 12.12825, 12.59925, 11.81425, 12.246, 12.83475, 12.9525, 12.91325, 12.83475, 13.69825, 12.12825, 13.54125, 12.12825, 13.69825, 13.4235, 12.874, 12.246, 13.1095, 12.12825, 13.188, 12.246, 12.99175, 11.8535, 11.8535, 13.14875, 12.99175, 12.874, 12.874, 13.14875, 13.188, 12.7955, 11.5395, 12.36375, 12.7955, 13.30575, 11.8535, 12.717, 12.3245, 13.07025, 12.1675, 11.618, 12.12825, 12.246, 13.502, 13.345",12.7958925
"CAN","PEDRICK DENELLE","UB","12.717, 12.3245, 12.04975, 12.12825, 12.36375, 12.28525, 12.403, 11.89275, 12.9525, 12.3245, 12.12825, 12.4815, 12.56, 12.56, 12.7955, 12.4815, 12.874, 12.403, 12.28525, 12.59925, 12.56, 12.83475, 12.04975, 12.28525, 12.717, 12.7955, 12.59925, 12.089, 12.44225, 12.28525, 11.97125, 12.59925, 12.6385, 12.1675, 12.9525, 12.59925, 12.246, 12.67775, 12.67775, 12.403, 12.83475, 12.403, 12.874, 12.28525, 12.4815, 12.28525, 12.52075, 12.403, 12.6385, 12.67775, 11.81425, 12.4815, 12.75625, 12.403, 12.91325, 12.12825, 12.3245, 12.4815, 12.56, 12.44225, 12.6385, 12.403, 12.1675, 12.3245, 12.1675, 12.36375, 12.36375, 12.1675, 12.52075, 12.0105, 12.12825, 12.44225, 12.67775, 12.7955, 12.36375, 12.246, 12.403, 12.0105, 12.52075, 12.20675, 12.36375, 12.0105, 12.717, 12.83475, 12.44225, 12.44225, 12.52075, 12.28525, 12.1675, 12.3245, 12.4815, 12.1675, 12.4815, 12.36375, 12.56, 12.52075, 12.0105, 12.6385, 11.73575, 12.56",12.4245875
