"Country","FullName","Apparatus","SimulationResults","mean"
"BRA","ANDRADE REBECA","BB","13.7375, 14.24775, 13.188, 14.444, 13.46275, 12.9525, 13.1095, 13.502, 12.59925, 12.403, 13.502, 13.38425, 13.54125, 13.816, 14.01225, 12.99175, 13.2665, 12.9525, 12.717, 13.46275, 12.403, 14.3655, 13.659, 14.6795, 14.32625, 12.717, 12.59925, 14.56175, 12.56, 14.13, 14.2085, 13.14875, 12.9525, 12.6385, 14.287, 13.7375, 13.031, 13.5805, 13.77675, 12.4815, 13.54125, 13.93375, 12.75625, 13.69825, 13.4235, 13.54125, 13.973, 12.3245, 13.69825, 13.188, 13.22725, 12.91325, 14.3655, 13.973, 13.54125, 13.2665, 13.69825, 14.09075, 12.874, 13.816, 12.99175, 13.14875, 13.54125, 12.7955, 12.4815, 14.01225, 13.38425, 13.7375, 14.01225, 13.188, 13.46275, 13.7375, 12.9525, 14.16925, 12.4815, 13.4235, 13.54125, 13.1095, 14.3655, 12.717, 14.3655, 13.54125, 12.99175, 12.83475, 13.07025, 13.93375, 14.0515, 13.8945, 12.67775, 13.031, 13.14875, 13.46275, 13.30575, 13.188, 13.031, 13.031, 13.38425, 13.14875, 13.4235, 14.287",13.42036
"BRA","OLIVEIRA LORRANE","BB","11.42175, 11.34325, 11.304, 11.10775, 11.5395, 10.95075, 11.2255, 11.65725, 11.10775, 10.95075, 11.147, 11.18625, 11.461, 11.2255, 11.26475, 10.9115, 10.87225, 10.95075, 11.50025, 10.676, 11.10775, 11.147, 11.02925, 11.147, 11.2255, 11.461, 11.18625, 11.73575, 11.2255, 10.87225, 11.304, 11.18625, 11.461, 11.0685, 11.73575, 11.18625, 11.5395, 10.99, 10.95075, 11.26475, 11.6965, 11.0685, 11.618, 10.99, 11.304, 11.304, 11.2255, 10.833, 11.26475, 11.2255, 11.304, 10.55825, 11.0685, 11.147, 10.87225, 11.147, 11.65725, 11.34325, 11.0685, 11.147, 10.9115, 11.18625, 10.7545, 11.02925, 10.9115, 11.2255, 11.65725, 10.87225, 11.50025, 11.304, 10.95075, 10.9115, 10.99, 11.81425, 10.9115, 11.147, 11.0685, 11.81425, 11.304, 11.50025, 11.50025, 11.18625, 10.9115, 11.42175, 11.10775, 10.99, 11.3825, 11.0685, 10.87225, 11.3825, 10.95075, 11.8535, 11.10775, 10.7545, 11.0685, 11.8535, 11.147, 11.50025, 11.18625, 11.3825",11.2086225
"BRA","PEDRO CAROLYNE","BB","11.65725, 11.89275, 11.5395, 11.34325, 12.04975, 11.8535, 12.44225, 11.775, 11.775, 11.57875, 12.403, 11.775, 11.50025, 12.28525, 11.0685, 11.2255, 11.618, 12.0105, 11.73575, 12.089, 12.36375, 12.3245, 12.089, 12.089, 11.97125, 11.42175, 11.8535, 11.932, 11.932, 11.81425, 11.6965, 11.461, 12.0105, 11.50025, 11.97125, 11.932, 11.932, 12.67775, 11.57875, 11.618, 11.57875, 12.1675, 11.57875, 11.304, 12.20675, 11.6965, 11.8535, 11.81425, 12.04975, 12.1675, 11.0685, 11.97125, 11.73575, 12.36375, 11.0685, 11.89275, 12.20675, 11.5395, 12.1675, 11.81425, 12.28525, 12.246, 12.246, 11.932, 12.12825, 11.34325, 11.26475, 11.97125, 11.89275, 11.775, 12.12825, 12.246, 11.775, 11.6965, 11.97125, 12.1675, 11.81425, 11.97125, 12.20675, 11.3825, 12.246, 11.50025, 11.5395, 11.89275, 11.775, 12.1675, 11.89275, 12.56, 12.12825, 11.3825, 12.36375, 11.775, 12.403, 11.5395, 11.10775, 11.42175, 12.12825, 12.246, 11.5395, 11.932",11.8601725
"BRA","SARAIVA FLAVIA","BB","13.85525, 13.1095, 13.1095, 14.09075, 14.01225, 13.816, 12.6385, 13.816, 14.24775, 11.50025, 11.775, 11.304, 11.57875, 14.2085, 12.75625, 14.13, 14.09075, 11.57875, 14.32625, 14.0515, 14.32625, 14.01225, 13.93375, 14.40475, 13.816, 11.89275, 12.9525, 13.8945, 12.59925, 13.659, 14.09075, 14.3655, 12.56, 13.14875, 14.01225, 13.659, 14.09075, 12.717, 13.816, 14.40475, 12.99175, 13.2665, 12.20675, 14.09075, 13.77675, 13.54125, 13.8945, 11.18625, 12.717, 13.4235, 13.5805, 13.22725, 13.7375, 13.54125, 14.444, 11.618, 14.01225, 14.16925, 13.5805, 11.147, 12.7955, 13.7375, 12.99175, 14.2085, 14.79725, 14.287, 12.67775, 12.91325, 11.57875, 14.2085, 13.5805, 13.973, 14.24775, 13.38425, 11.6965, 13.816, 13.031, 13.5805, 12.91325, 11.50025, 14.24775, 12.67775, 12.59925, 12.717, 14.3655, 13.93375, 14.13, 12.874, 11.73575, 13.14875, 14.287, 13.973, 13.031, 11.81425, 11.6965, 12.75625, 14.09075, 13.85525, 13.46275, 13.30575",13.311245
"BRA","SOARES JULIA","BB","12.56, 12.04975, 13.345, 12.56, 12.56, 13.502, 12.28525, 12.67775, 12.403, 12.91325, 11.8535, 12.0105, 12.56, 12.44225, 13.30575, 12.99175, 12.52075, 11.775, 11.65725, 12.12825, 13.4235, 12.089, 12.717, 12.28525, 12.91325, 13.188, 12.83475, 12.403, 12.44225, 12.6385, 13.07025, 12.403, 12.52075, 12.403, 12.83475, 12.28525, 12.56, 12.52075, 12.717, 12.089, 12.246, 11.8535, 11.97125, 12.59925, 13.7375, 13.2665, 12.75625, 12.1675, 12.99175, 12.089, 11.97125, 11.461, 12.20675, 13.031, 12.44225, 12.6385, 12.67775, 12.717, 12.28525, 12.0105, 11.775, 12.246, 11.8535, 12.28525, 12.3245, 12.12825, 13.188, 12.403, 12.91325, 12.4815, 13.188, 12.9525, 11.461, 12.089, 13.14875, 11.42175, 13.1095, 12.36375, 11.65725, 12.12825, 13.14875, 13.031, 13.031, 12.12825, 12.12825, 12.246, 13.07025, 12.04975, 12.246, 12.36375, 12.20675, 12.9525, 12.59925, 12.28525, 13.345, 12.717, 12.56, 13.38425, 12.089, 13.031",12.5129
"CAN","BLACK ELLIE","BB","13.031, 13.188, 13.5805, 12.99175, 12.91325, 12.67775, 13.07025, 13.54125, 12.7955, 13.54125, 12.83475, 13.46275, 13.7375, 13.38425, 13.031, 12.56, 14.0515, 13.1095, 13.69825, 12.874, 13.345, 13.7375, 13.345, 13.30575, 12.83475, 13.188, 13.345, 13.345, 12.6385, 12.9525, 13.1095, 12.99175, 13.85525, 13.46275, 13.5805, 13.8945, 13.77675, 13.14875, 12.99175, 13.973, 13.502, 12.7955, 13.1095, 13.46275, 14.0515, 13.502, 12.874, 12.99175, 13.345, 13.54125, 13.973, 13.5805, 13.1095, 13.54125, 13.031, 13.46275, 13.07025, 13.502, 13.345, 13.46275, 13.345, 12.874, 14.01225, 12.9525, 13.816, 13.46275, 13.22725, 13.816, 13.4235, 13.659, 13.031, 13.46275, 13.30575, 13.659, 12.717, 12.75625, 12.75625, 12.91325, 12.7955, 12.91325, 13.77675, 13.345, 12.67775, 12.874, 13.07025, 13.4235, 13.031, 13.85525, 13.4235, 13.502, 13.61975, 12.9525, 13.22725, 13.61975, 13.46275, 13.502, 13.188, 13.69825, 13.031, 13.22725",13.295545
"CAN","BLACK ELSABETH","BB","13.85525, 13.7375, 13.659, 13.502, 13.031, 13.54125, 13.7375, 14.32625, 14.13, 13.5805, 12.59925, 13.61975, 13.30575, 13.14875, 13.07025, 14.01225, 12.83475, 14.32625, 13.5805, 13.502, 13.4235, 12.59925, 13.345, 13.61975, 13.46275, 13.816, 12.91325, 12.717, 13.85525, 12.9525, 13.816, 13.38425, 13.46275, 14.01225, 13.07025, 12.99175, 13.61975, 13.5805, 13.4235, 14.01225, 13.5805, 13.14875, 12.75625, 13.2665, 12.9525, 13.22725, 13.61975, 12.59925, 13.4235, 12.59925, 13.8945, 13.30575, 13.2665, 13.2665, 12.99175, 13.07025, 13.61975, 13.07025, 13.502, 13.816, 12.75625, 13.07025, 13.69825, 12.7955, 13.61975, 13.77675, 13.46275, 13.46275, 12.83475, 13.2665, 13.46275, 14.16925, 13.502, 13.30575, 13.93375, 13.5805, 13.46275, 13.5805, 13.1095, 13.973, 13.2665, 13.2665, 13.1095, 13.46275, 12.7955, 13.69825, 13.54125, 13.816, 12.99175, 13.1095, 13.1095, 13.38425, 12.52075, 12.9525, 12.75625, 13.4235, 13.38425, 13.14875, 13.77675, 13.4235",13.3791475
"CAN","DENOMM'EE LAURIE","BB","11.42175, 11.304, 11.618, 11.65725, 11.57875, 11.50025, 10.95075, 11.0685, 11.18625, 11.5395, 11.2255, 11.5395, 11.65725, 11.57875, 11.461, 11.42175, 11.2255, 11.304, 11.57875, 11.304, 11.2255, 11.2255, 11.5395, 11.42175, 11.50025, 11.461, 11.89275, 11.42175, 11.57875, 11.5395, 11.461, 11.57875, 11.3825, 11.65725, 11.461, 11.34325, 11.42175, 11.5395, 11.18625, 11.50025, 11.775, 11.26475, 11.73575, 11.65725, 11.26475, 11.57875, 11.73575, 11.34325, 11.3825, 11.2255, 11.50025, 11.57875, 11.10775, 11.50025, 11.461, 11.50025, 11.34325, 11.65725, 11.3825, 11.8535, 11.5395, 11.2255, 11.42175, 11.50025, 11.89275, 11.42175, 11.42175, 11.0685, 12.04975, 11.10775, 11.461, 11.304, 11.2255, 11.42175, 11.461, 11.618, 11.5395, 11.50025, 11.57875, 11.6965, 12.0105, 11.5395, 11.6965, 11.461, 11.65725, 11.8535, 11.5395, 11.3825, 11.5395, 11.26475, 11.42175, 11.73575, 11.42175, 11.461, 11.5395, 11.618, 11.34325, 11.26475, 11.34325, 11.65725",11.47513
"CAN","DENOMMEE LAURIE","BB","12.04975, 10.99, 11.775, 10.71525, 11.65725, 10.99, 11.65725, 11.3825, 11.0685, 11.0685, 11.02925, 11.6965, 12.0105, 11.89275, 11.618, 11.97125, 12.20675, 11.2255, 10.95075, 10.71525, 10.676, 11.461, 10.87225, 11.304, 11.65725, 10.99, 11.02925, 11.6965, 11.65725, 11.147, 11.461, 11.2255, 10.9115, 11.932, 10.7545, 10.63675, 11.304, 10.71525, 11.89275, 10.9115, 11.34325, 11.81425, 10.79375, 11.6965, 12.0105, 10.519, 11.50025, 12.12825, 11.73575, 12.0105, 11.3825, 11.50025, 11.18625, 11.147, 11.10775, 11.2255, 10.40125, 10.7545, 11.81425, 12.04975, 10.4405, 11.5395, 11.2255, 10.833, 11.02925, 11.5395, 11.932, 11.6965, 11.304, 12.12825, 10.95075, 10.7545, 10.833, 11.34325, 11.42175, 11.18625, 10.79375, 10.7545, 11.81425, 10.95075, 11.3825, 10.87225, 11.73575, 11.2255, 11.10775, 11.02925, 11.618, 11.89275, 11.57875, 11.461, 11.5395, 11.10775, 11.8535, 10.9115, 11.147, 11.50025, 11.0685, 11.2255, 11.6965, 11.57875",11.3302975
"CAN","DOWLING JESSICA","BB","11.304, 11.73575, 12.1675, 12.089, 11.02925, 10.95075, 11.18625, 11.304, 10.79375, 10.833, 10.99, 10.71525, 12.246, 11.81425, 11.304, 11.50025, 10.99, 11.0685, 10.362, 10.87225, 11.26475, 11.89275, 10.5975, 11.42175, 10.833, 11.89275, 10.87225, 11.304, 12.28525, 10.47975, 10.519, 11.0685, 11.147, 11.73575, 11.81425, 11.2255, 10.87225, 11.81425, 11.34325, 11.618, 10.95075, 11.34325, 10.47975, 11.8535, 11.147, 11.02925, 10.833, 11.2255, 11.18625, 11.3825, 10.99, 10.79375, 12.1675, 11.0685, 10.95075, 10.99, 11.147, 11.42175, 10.676, 10.95075, 10.71525, 11.2255, 12.12825, 11.81425, 12.089, 11.10775, 12.3245, 11.26475, 11.97125, 10.79375, 11.2255, 11.461, 11.10775, 12.4815, 11.304, 11.18625, 10.32275, 11.147, 11.147, 10.99, 11.34325, 11.3825, 11.147, 10.7545, 11.461, 11.10775, 11.775, 10.99, 11.10775, 12.3245, 10.5975, 12.0105, 12.56, 10.95075, 11.81425, 11.304, 11.8535, 11.57875, 12.246, 11.42175",11.3138125
"CAN","HAJJAR MADDISON","BB","11.57875, 11.2255, 11.304, 11.18625, 11.73575, 12.403, 12.0105, 11.2255, 11.3825, 11.97125, 11.73575, 11.89275, 12.0105, 11.6965, 11.97125, 12.717, 12.56, 12.717, 11.8535, 12.56, 12.7955, 12.12825, 11.461, 11.89275, 12.4815, 12.83475, 11.3825, 11.57875, 12.59925, 12.99175, 12.12825, 11.618, 12.246, 11.42175, 13.031, 11.73575, 12.9525, 12.59925, 11.8535, 11.57875, 12.91325, 12.83475, 12.717, 12.0105, 11.461, 11.932, 11.5395, 11.3825, 11.618, 11.5395, 12.4815, 12.7955, 12.6385, 12.52075, 12.28525, 11.6965, 12.246, 10.95075, 11.775, 12.4815, 12.3245, 11.6965, 12.0105, 11.3825, 12.59925, 12.99175, 11.5395, 11.97125, 12.12825, 11.461, 11.81425, 12.246, 11.147, 12.6385, 12.4815, 12.717, 12.12825, 12.36375, 12.36375, 12.7955, 12.3245, 11.89275, 12.7955, 12.12825, 11.6965, 12.36375, 11.461, 12.403, 12.52075, 11.34325, 11.50025, 12.52075, 12.4815, 12.59925, 12.9525, 12.56, 11.6965, 12.6385, 11.57875, 11.5395",12.086645
"CAN","LALONDE JENNA","BB","11.775, 12.44225, 11.775, 12.52075, 11.65725, 12.20675, 12.67775, 12.20675, 12.246, 12.1675, 12.3245, 12.59925, 10.676, 11.6965, 12.3245, 12.12825, 12.75625, 12.089, 12.874, 12.12825, 10.9115, 12.59925, 11.81425, 12.36375, 12.089, 11.02925, 11.8535, 11.73575, 12.44225, 11.618, 11.2255, 12.59925, 11.57875, 12.6385, 12.0105, 12.6385, 11.2255, 11.26475, 11.147, 12.12825, 11.18625, 12.1675, 13.22725, 12.3245, 10.95075, 11.5395, 11.34325, 12.1675, 11.18625, 12.1675, 12.0105, 10.99, 11.89275, 11.81425, 12.717, 11.5395, 12.52075, 12.3245, 12.7955, 12.67775, 12.28525, 12.67775, 11.97125, 12.12825, 12.52075, 12.04975, 12.7955, 12.6385, 12.12825, 12.04975, 11.618, 12.44225, 11.10775, 12.4815, 11.0685, 11.6965, 12.75625, 12.403, 11.73575, 12.44225, 12.04975, 12.6385, 11.3825, 11.42175, 12.52075, 12.9525, 12.12825, 11.97125, 11.18625, 11.932, 12.7955, 11.147, 11.18625, 12.3245, 11.57875, 11.5395, 11.775, 11.8535, 12.56, 12.20675",12.0187425
"CAN","LEE CASSANDRA","BB","12.36375, 9.734, 12.91325, 13.30575, 9.77325, 9.53775, 9.6555, 9.69475, 13.30575, 9.6555, 9.38075, 9.69475, 12.99175, 11.81425, 13.2665, 11.65725, 12.3245, 12.04975, 12.089, 9.9695, 9.577, 12.99175, 13.85525, 13.38425, 9.53775, 9.61625, 11.6965, 9.61625, 12.874, 9.45925, 9.53775, 13.2665, 9.69475, 13.14875, 9.38075, 12.1675, 13.1095, 13.14875, 12.36375, 11.65725, 12.36375, 12.04975, 12.12825, 9.891, 12.91325, 9.734, 12.9525, 11.42175, 12.99175, 11.73575, 10.16575, 12.20675, 12.0105, 9.77325, 12.874, 10.08725, 11.89275, 11.5395, 12.28525, 9.734, 13.22725, 13.345, 13.345, 12.0105, 9.9695, 12.9525, 12.52075, 12.874, 9.77325, 11.97125, 9.30225, 9.8125, 9.85175, 9.8125, 13.30575, 9.45925, 11.81425, 13.22725, 11.8535, 13.46275, 12.3245, 12.36375, 9.3415, 9.6555, 9.891, 12.9525, 13.38425, 11.8535, 9.42, 9.77325, 9.891, 9.61625, 11.89275, 12.9525, 13.188, 9.891, 9.53775, 9.93025, 13.22725, 13.031",11.4401975
