"Country","FullName","Apparatus","SimulationResults","mean"
"BRA","ANDRADE REBECA","FX","14.2085, 14.32625, 13.659, 14.09075, 14.601, 14.287, 14.01225, 14.56175, 14.0515, 14.8365, 14.3655, 13.816, 13.61975, 14.40475, 14.40475, 13.61975, 13.38425, 15.03275, 14.32625, 14.56175, 13.502, 14.95425, 13.77675, 13.85525, 14.13, 14.5225, 13.502, 14.444, 13.816, 14.48325, 14.79725, 14.0515, 14.758, 14.09075, 14.0515, 14.16925, 14.32625, 14.287, 13.22725, 14.24775, 14.48325, 14.16925, 13.973, 14.01225, 13.93375, 14.0515, 13.7375, 14.444, 13.973, 13.54125, 14.56175, 14.24775, 13.816, 14.5225, 13.7375, 13.77675, 14.3655, 13.973, 14.32625, 13.973, 13.77675, 14.09075, 14.87575, 14.0515, 14.915, 14.601, 14.13, 14.5225, 14.01225, 14.0515, 13.69825, 14.64025, 14.40475, 13.85525, 14.8365, 14.01225, 13.345, 13.973, 14.758, 14.13, 14.32625, 14.40475, 14.16925, 14.3655, 13.7375, 14.6795, 14.2085, 14.64025, 14.13, 13.54125, 14.9935, 14.56175, 14.79725, 14.0515, 14.56175, 14.79725, 14.13, 14.2085, 14.444, 14.09075",14.203005
"BRA","OLIVEIRA LORRANE","FX","11.147, 11.6965, 11.34325, 11.3825, 11.18625, 11.2255, 11.26475, 11.26475, 11.26475, 11.26475, 11.65725, 11.50025, 10.87225, 11.6965, 11.5395, 11.3825, 11.3825, 12.0105, 11.147, 11.3825, 11.461, 11.10775, 11.81425, 11.5395, 10.833, 11.5395, 11.5395, 11.73575, 11.18625, 11.304, 11.304, 11.34325, 11.618, 11.18625, 11.3825, 11.89275, 11.3825, 11.0685, 12.1675, 11.26475, 11.2255, 11.932, 11.461, 11.618, 11.304, 11.73575, 11.02925, 11.147, 11.2255, 11.8535, 11.65725, 11.10775, 11.26475, 11.65725, 11.3825, 11.5395, 11.5395, 11.3825, 11.65725, 10.833, 11.147, 11.0685, 11.0685, 11.73575, 11.2255, 11.3825, 11.618, 10.87225, 11.618, 11.5395, 10.95075, 11.18625, 11.50025, 11.6965, 11.34325, 11.50025, 11.34325, 11.18625, 11.57875, 11.34325, 11.3825, 11.775, 11.89275, 11.3825, 11.18625, 11.775, 11.775, 11.57875, 11.304, 11.73575, 11.81425, 11.2255, 11.34325, 11.73575, 11.775, 11.304, 11.42175, 11.57875, 11.02925, 11.10775",11.41861
"BRA","PEDRO CAROLYNE","FX","12.7955, 12.246, 12.56, 12.089, 11.5395, 12.75625, 12.28525, 12.4815, 13.14875, 12.1675, 11.618, 12.089, 12.67775, 12.0105, 12.717, 12.1675, 11.97125, 12.0105, 12.7955, 12.36375, 12.0105, 12.403, 12.6385, 12.75625, 12.20675, 12.67775, 12.0105, 12.717, 12.4815, 12.36375, 11.618, 12.75625, 12.91325, 12.874, 12.089, 13.30575, 12.44225, 12.6385, 11.97125, 12.089, 12.717, 12.4815, 12.83475, 12.75625, 12.12825, 12.59925, 12.0105, 11.26475, 12.44225, 12.717, 12.56, 13.031, 11.89275, 12.0105, 11.89275, 11.81425, 12.59925, 12.75625, 12.04975, 12.52075, 12.44225, 11.932, 13.031, 12.44225, 12.874, 13.14875, 12.36375, 12.52075, 11.97125, 12.83475, 12.717, 12.1675, 13.188, 12.9525, 12.44225, 11.932, 11.932, 12.67775, 12.874, 12.3245, 12.59925, 12.0105, 12.6385, 12.28525, 12.99175, 12.4815, 12.75625, 12.0105, 12.874, 12.403, 12.717, 12.44225, 11.775, 12.91325, 11.89275, 12.99175, 13.14875, 12.36375, 12.83475, 12.12825",12.4355775
"BRA","SARAIVA FLAVIA","FX","14.09075, 11.89275, 12.91325, 13.659, 14.5225, 12.3245, 12.12825, 12.12825, 13.816, 14.0515, 12.089, 14.0515, 14.09075, 13.502, 13.502, 13.7375, 14.40475, 13.973, 11.89275, 14.3655, 14.2085, 13.973, 12.874, 14.287, 13.38425, 12.28525, 14.13, 13.5805, 13.7375, 14.24775, 12.52075, 13.5805, 12.403, 13.61975, 13.502, 13.4235, 14.16925, 12.04975, 13.54125, 13.54125, 14.16925, 12.246, 12.99175, 13.816, 12.874, 13.973, 12.246, 14.13, 12.1675, 12.246, 13.77675, 14.01225, 13.816, 13.8945, 13.659, 13.54125, 12.52075, 13.77675, 13.07025, 14.13, 14.24775, 12.59925, 14.16925, 12.83475, 13.816, 14.32625, 14.24775, 13.345, 14.2085, 13.93375, 14.16925, 13.85525, 12.04975, 13.8945, 12.91325, 13.93375, 14.01225, 12.6385, 13.5805, 14.3655, 12.59925, 13.61975, 12.4815, 12.4815, 14.01225, 13.54125, 14.32625, 13.502, 13.61975, 13.502, 13.816, 13.77675, 13.61975, 13.85525, 12.36375, 13.7375, 14.01225, 14.09075, 13.659, 11.932",13.449405
"BRA","SOARES JULIA","FX","13.22725, 13.38425, 13.07025, 12.403, 12.75625, 13.5805, 13.1095, 13.14875, 13.14875, 13.188, 12.99175, 13.61975, 13.659, 12.59925, 13.30575, 13.1095, 13.4235, 12.75625, 12.83475, 13.07025, 13.659, 13.031, 12.83475, 12.9525, 13.031, 13.38425, 12.56, 12.83475, 12.91325, 13.1095, 13.4235, 13.816, 12.91325, 13.188, 13.188, 13.22725, 13.031, 13.7375, 12.75625, 13.188, 13.22725, 13.22725, 13.38425, 13.1095, 12.91325, 13.5805, 13.2665, 13.031, 13.46275, 12.99175, 12.83475, 13.2665, 13.30575, 13.502, 13.345, 13.345, 13.502, 13.46275, 13.46275, 12.717, 12.4815, 13.38425, 13.77675, 12.99175, 12.59925, 12.6385, 13.188, 12.67775, 13.07025, 13.38425, 13.54125, 12.52075, 13.2665, 13.30575, 13.345, 13.4235, 12.874, 13.4235, 13.4235, 13.2665, 12.874, 13.4235, 13.188, 12.7955, 13.46275, 13.22725, 13.07025, 13.973, 13.345, 13.54125, 13.1095, 12.75625, 12.83475, 13.54125, 13.188, 13.2665, 12.6385, 13.5805, 13.2665, 13.659",13.1742625
"CAN","BLACK ELSABETH","FX","13.77675, 13.031, 13.22725, 13.07025, 13.46275, 13.14875, 13.38425, 13.4235, 12.83475, 12.9525, 13.54125, 13.502, 13.22725, 12.9525, 13.30575, 12.874, 13.659, 12.36375, 12.83475, 12.99175, 13.659, 13.30575, 13.61975, 12.75625, 13.69825, 13.30575, 13.031, 13.7375, 13.345, 13.1095, 13.1095, 13.2665, 13.2665, 13.188, 13.54125, 12.83475, 13.07025, 13.4235, 13.07025, 13.61975, 13.4235, 13.4235, 13.2665, 12.99175, 13.2665, 13.502, 13.30575, 13.4235, 13.46275, 13.188, 13.031, 13.188, 12.99175, 13.659, 13.14875, 13.4235, 13.345, 12.91325, 12.91325, 12.56, 12.7955, 12.52075, 13.46275, 13.1095, 13.816, 13.2665, 13.345, 13.30575, 13.38425, 12.91325, 13.22725, 12.83475, 13.4235, 13.031, 12.83475, 12.7955, 13.5805, 13.1095, 12.717, 13.07025, 13.345, 12.874, 12.91325, 13.38425, 13.031, 12.9525, 13.46275, 13.30575, 13.031, 13.54125, 13.38425, 12.874, 13.345, 12.9525, 12.83475, 13.1095, 13.031, 13.30575, 13.30575, 13.30575",13.1978125
"CAN","DENOMM'EE LAURIE","FX","13.22725, 12.36375, 13.031, 12.59925, 12.56, 12.9525, 13.345, 12.83475, 12.52075, 12.59925, 12.52075, 13.1095, 12.75625, 12.6385, 12.75625, 13.30575, 12.56, 12.7955, 12.9525, 12.4815, 12.59925, 12.20675, 12.717, 12.6385, 12.717, 12.36375, 12.56, 12.44225, 12.403, 12.56, 12.9525, 12.6385, 12.3245, 13.38425, 12.7955, 12.83475, 12.04975, 12.44225, 12.6385, 12.67775, 12.56, 12.874, 12.1675, 13.30575, 12.403, 12.4815, 12.874, 12.52075, 12.36375, 12.44225, 12.75625, 12.9525, 12.56, 12.99175, 12.7955, 12.59925, 12.59925, 12.59925, 12.9525, 12.717, 12.12825, 12.36375, 12.6385, 12.36375, 12.56, 12.3245, 13.345, 12.91325, 13.07025, 12.403, 12.403, 12.67775, 12.403, 12.75625, 12.67775, 12.4815, 12.52075, 12.75625, 12.52075, 12.717, 12.874, 12.717, 12.246, 12.6385, 13.38425, 12.3245, 12.52075, 13.1095, 12.6385, 12.99175, 12.99175, 12.7955, 12.99175, 12.4815, 12.52075, 12.4815, 12.4815, 12.7955, 12.99175, 12.4815",12.678535
"CAN","DENOMMEE LAURIE","FX","13.031, 13.345, 12.44225, 13.14875, 12.83475, 12.874, 13.2665, 12.91325, 12.52075, 13.38425, 12.4815, 13.07025, 13.22725, 13.07025, 12.44225, 13.188, 12.99175, 12.75625, 13.07025, 12.9525, 13.14875, 12.83475, 12.75625, 12.874, 12.44225, 12.4815, 13.2665, 13.031, 12.12825, 12.4815, 13.345, 12.56, 12.717, 12.75625, 13.14875, 12.56, 12.83475, 12.9525, 12.44225, 13.69825, 13.38425, 12.4815, 12.59925, 12.59925, 12.4815, 12.874, 13.61975, 13.031, 13.14875, 13.1095, 12.75625, 13.2665, 13.38425, 12.9525, 13.1095, 13.93375, 13.1095, 13.30575, 12.44225, 13.54125, 12.874, 12.99175, 12.99175, 12.403, 12.83475, 13.031, 12.7955, 13.14875, 12.91325, 13.14875, 13.46275, 12.67775, 12.44225, 13.14875, 12.403, 12.4815, 13.1095, 12.52075, 13.1095, 12.6385, 13.22725, 12.56, 12.91325, 13.14875, 12.717, 12.59925, 13.659, 13.07025, 12.403, 12.9525, 13.30575, 12.59925, 13.22725, 12.089, 13.22725, 13.22725, 13.031, 12.874, 12.67775, 13.2665",12.925025
"CAN","DOWLING JESSICA","FX","12.1675, 12.0105, 12.246, 12.403, 11.97125, 11.73575, 12.246, 12.12825, 12.36375, 12.0105, 11.89275, 12.3245, 12.0105, 11.8535, 11.50025, 12.04975, 12.246, 11.81425, 11.8535, 12.12825, 11.6965, 11.81425, 12.1675, 11.97125, 11.6965, 12.089, 11.932, 11.97125, 12.4815, 11.8535, 11.81425, 12.04975, 12.089, 12.0105, 12.0105, 11.89275, 12.0105, 12.0105, 12.04975, 12.20675, 12.20675, 12.3245, 12.20675, 12.44225, 12.04975, 12.089, 12.089, 11.97125, 11.775, 11.6965, 12.717, 12.3245, 12.0105, 12.44225, 12.0105, 12.0105, 12.717, 11.89275, 12.20675, 12.20675, 11.81425, 11.618, 12.04975, 11.932, 12.12825, 12.04975, 12.20675, 12.04975, 12.28525, 11.8535, 12.04975, 11.89275, 12.12825, 11.73575, 11.932, 11.73575, 12.246, 12.04975, 12.0105, 11.81425, 12.246, 11.932, 12.246, 12.0105, 12.0105, 12.246, 11.932, 12.20675, 11.6965, 12.83475, 12.04975, 12.0105, 12.04975, 12.20675, 11.81425, 11.5395, 12.56, 11.97125, 12.12825, 12.1675",12.05603
"CAN","HAJJAR MADDISON","FX","12.403, 12.1675, 13.031, 12.4815, 11.89275, 12.36375, 12.246, 12.0105, 12.7955, 12.12825, 12.36375, 12.717, 12.1675, 12.403, 12.6385, 12.04975, 12.3245, 12.28525, 12.12825, 12.4815, 12.7955, 12.7955, 12.6385, 12.0105, 13.38425, 12.089, 12.7955, 12.246, 12.246, 12.7955, 12.089, 12.56, 12.6385, 12.246, 11.932, 12.6385, 12.52075, 12.246, 12.59925, 12.59925, 11.97125, 12.28525, 12.99175, 12.52075, 12.6385, 12.83475, 12.56, 12.56, 13.07025, 12.6385, 12.403, 12.6385, 12.9525, 12.403, 12.1675, 12.56, 12.403, 13.07025, 12.874, 12.4815, 12.52075, 12.99175, 12.6385, 12.59925, 12.6385, 13.031, 12.1675, 12.1675, 12.04975, 11.81425, 12.403, 12.246, 11.73575, 12.7955, 12.28525, 11.932, 12.089, 12.20675, 12.67775, 11.932, 12.44225, 12.874, 12.9525, 12.52075, 12.28525, 12.717, 12.6385, 12.3245, 12.52075, 12.6385, 12.59925, 12.12825, 12.6385, 12.874, 11.81425, 12.36375, 12.75625, 12.59925, 12.403, 13.1095",12.4709025
"CAN","LALONDE JENNA","FX","12.1675, 12.3245, 12.1675, 12.52075, 12.28525, 12.20675, 12.3245, 12.28525, 12.089, 12.6385, 11.97125, 12.67775, 12.717, 12.59925, 12.4815, 11.97125, 12.28525, 12.28525, 12.28525, 12.6385, 12.1675, 12.717, 11.932, 12.1675, 12.403, 12.56, 12.3245, 12.1675, 12.20675, 12.59925, 12.089, 12.52075, 12.36375, 12.1675, 12.04975, 12.44225, 12.403, 12.36375, 12.1675, 12.44225, 12.44225, 12.20675, 12.403, 12.3245, 12.20675, 12.246, 12.36375, 12.36375, 12.20675, 12.36375, 12.3245, 11.97125, 11.97125, 11.618, 12.1675, 12.44225, 12.246, 12.3245, 12.52075, 12.67775, 12.28525, 12.1675, 11.8535, 11.97125, 12.089, 12.1675, 12.28525, 11.97125, 12.1675, 12.20675, 12.089, 11.81425, 12.3245, 12.717, 12.12825, 12.56, 12.403, 12.0105, 12.12825, 12.20675, 12.089, 12.28525, 12.28525, 12.246, 12.56, 12.56, 12.403, 12.12825, 12.12825, 12.3245, 11.932, 12.52075, 12.56, 12.1675, 12.3245, 11.89275, 12.246, 12.20675, 11.97125, 12.246",12.271905
"CAN","LEE CASSANDRA","FX","12.99175, 12.67775, 12.04975, 12.52075, 13.345, 13.22725, 12.9525, 12.874, 12.83475, 13.031, 12.20675, 13.2665, 12.717, 12.9525, 13.2665, 12.99175, 12.246, 12.403, 13.07025, 12.52075, 12.717, 12.59925, 13.031, 12.717, 13.14875, 12.75625, 12.67775, 12.59925, 12.717, 12.4815, 12.83475, 12.67775, 13.2665, 12.75625, 12.83475, 12.59925, 12.403, 12.99175, 12.6385, 12.874, 12.9525, 12.36375, 12.56, 12.83475, 12.9525, 13.345, 12.7955, 13.14875, 12.99175, 13.38425, 12.59925, 11.97125, 12.6385, 12.67775, 12.99175, 13.07025, 12.75625, 12.91325, 12.089, 12.9525, 12.9525, 12.7955, 12.67775, 12.9525, 12.4815, 12.874, 12.9525, 13.07025, 12.717, 13.07025, 12.75625, 13.1095, 12.44225, 12.83475, 12.9525, 12.99175, 12.7955, 12.6385, 12.91325, 13.1095, 12.67775, 12.52075, 12.6385, 13.1095, 13.2665, 12.52075, 13.031, 13.22725, 12.9525, 12.91325, 12.83475, 12.91325, 12.52075, 13.38425, 12.874, 12.36375, 12.36375, 12.75625, 12.403, 12.717",12.8053125
"CAN","PEDRICK DENELLE","FX","13.38425, 13.2665, 12.717, 12.9525, 12.4815, 12.36375, 12.91325, 12.717, 12.6385, 12.28525, 12.403, 12.6385, 12.56, 12.6385, 12.874, 12.99175, 12.1675, 13.1095, 13.5805, 13.2665, 13.1095, 12.12825, 13.07025, 13.188, 12.36375, 12.28525, 13.2665, 12.717, 12.403, 13.188, 12.874, 12.874, 13.1095, 12.75625, 12.874, 12.75625, 12.6385, 12.874, 12.9525, 13.22725, 12.9525, 13.1095, 12.7955, 13.30575, 12.83475, 12.6385, 13.14875, 12.089, 12.83475, 12.83475, 13.14875, 13.54125, 12.91325, 12.67775, 12.99175, 13.031, 12.59925, 12.75625, 12.20675, 13.38425, 13.14875, 13.14875, 13.30575, 12.75625, 12.1675, 12.9525, 13.30575, 12.75625, 12.59925, 12.83475, 12.9525, 13.22725, 12.04975, 12.75625, 12.59925, 12.75625, 12.91325, 13.30575, 12.9525, 13.1095, 13.2665, 11.8535, 12.12825, 13.77675, 12.403, 12.4815, 12.4815, 13.031, 12.717, 13.38425, 12.9525, 11.8535, 12.6385, 13.4235, 12.7955, 12.83475, 12.403, 12.6385, 12.99175, 13.14875",12.8320025
