"Country","FullName","Apparatus","SimulationResults","mean"
"ITA","SARRUGERIO MARCO","PB","14.01225, 14.0515",14.031875
"JPN","CHIBA KENTA","PB","14.79725, 14.601",14.699125
"JPN","DOI RYOSUKE","PB","14.01225, 14.2085",14.110375
"JPN","HASEGAWA TSUYOSHI","PB","14.16925, 14.2085",14.188875
"JPN","HASHIMOTO DAIKI","PB","14.32625, 14.71875",14.5225
"JPN","HIDAKA DAIKI","PB","14.32625, 14.0515",14.188875
"JPN","KAMOTO YUYA","PB","14.915, 14.444",14.6795
"JPN","KAWAKAMI SHOHEI","PB","14.9935, 13.973",14.48325
"JPN","KAYA KAZUMA","PB","14.601, 14.758",14.6795
"JPN","KAZUMA KOTOGE","PB","13.07025, 13.4235",13.246875
"JPN","KIICHI KANETA","PB","13.502, 13.973",13.7375
"JPN","KITAZONO TAKERU","PB","9.77325, 9.891",9.832125
"JPN","MAEDA KOKI","PB","14.444, 14.13",14.287
"JPN","MATSUMI KAZUKI","PB","14.95425, 14.915",14.934625
"JPN","MINORI HARUKI","PB","15.03275, 14.758",14.895375
"JPN","SOICHIRO TANABE","PB","14.09075, 14.24775",14.16925
"JPN","SUGIMOTO KAITO","PB","14.87575, 14.915",14.895375
"JPN","TACHIBANA SHIGA","PB","14.09075, 13.8945",13.992625
"JPN","TANIGAWA KAKERU","PB","13.93375, 15.03275",14.48325
"JPN","TANIGAWA WATARU","PB","14.9935, 14.6795",14.8365
"KAZ","KARIMI MILAD","PB","14.0515, 14.32625",14.188875
"KOR","KIM HANSOL","PB","13.85525, 13.85525",13.85525
"KOR","KIM JAEHO","PB","13.7375, 13.7375",13.7375
"KOR","LEE JUNGHYO","PB","12.28525, 12.91325",12.59925
"KOR","RYU SUNGHYUN","PB","14.40475, 13.30575",13.85525
"KOR","YUN JINSEONG","PB","13.659, 12.99175",13.325375
"NED","DE MARTIJN","PB","12.91325, 13.30575",13.1095
"NED","GRUENBERG JERMAIN","PB","14.6795, 13.85525",14.267375
"NED","MUNCK LORAN","PB","14.09075, 13.816",13.953375
"NED","SCHMIDT CASIMIR","PB","13.7375, 13.7375",13.7375
"ROU","MUNTEAN ANDREI","PB","14.09075, 13.69825",13.8945
"SUI","BAUMANN CHRISTIAN","PB","13.188, 14.13",13.659
"SUI","FREY ANDRIN","PB","11.73575, 12.56",12.147875
"SUI","LANGENEGGER FLORIAN","PB","13.46275, 13.93375",13.69825
"SUI","RAUBAL IAN","PB","14.0515, 14.24775",14.149625
"SUI","SEIFERT NOE","PB","14.5225, 14.87575",14.699125
"SUI","SERHANI SAMIR","PB","13.30575, 13.1095",13.207625
"SUI","SERHANI TAHA","PB","14.01225, 13.816",13.914125
"SUI","TAMSEL DOMINIC","PB","14.24775, 14.0515",14.149625
"TUR","ARICAN FERHAT","PB","14.13, 15.3075",14.71875
"TUR","ASIL ADEM","PB","13.61975, 14.287",13.953375
"TUR","COLAK IBRAHIM","PB","13.61975, 12.44225",13.031
"TUR","DEMIR SERCAN","PB","13.7375, 13.85525",13.796375
"TUR","GUNDOGDU YUNUS","PB","13.77675, 13.4235",13.600125
"TUR","KOSAK MEHMET","PB","12.3245, 12.83475",12.579625
"TUR","OENDER AHMET","PB","13.38425, 14.0515",13.717875
"TUR","ONDER AHMET","PB","12.7955, 13.30575",13.050625
"UKR","CHEPURNYI NAZAR","PB","12.089, 11.304",11.6965
"UKR","KOVTUN ILLIA","PB","14.79725, 14.915",14.856125
"UKR","PAKHNIUK PETRO","PB","14.32625, 14.287",14.306625
"UKR","STELMAKH RADOMYR","PB","13.54125, 13.30575",13.4235
"USA","ALFONSO JAVIER","PB","12.874, 13.031",12.9525
"USA","BLIXT LANDEN","PB","13.031, 13.502",13.2665
"USA","BOCK CAMERON","PB","14.758, 14.87575",14.816875
"USA","BURKHART TAYLOR","PB","11.6965, 13.188",12.44225
"USA","CHOU J.R.","PB","15.072, 14.56175",14.816875
"USA","CORMIER MATT","PB","10.95075, 13.22725",12.089
"USA","FREEMAN JACK","PB","11.81425, 11.89275",11.8535
"USA","GAMBOA RAYDEL","PB","14.32625, 14.09075",14.2085
"USA","GUIMARAES VITALIY","PB","13.69825, 13.69825",13.69825
"USA","GUNTHER IAN","PB","14.2085, 12.4815",13.345
"USA","HALE DALLAS","PB","14.9935, 15.229",15.11125
"USA","HONG ASHER","PB","14.95425, 14.40475",14.6795
"USA","HOOPES PATRICK","PB","12.67775, 12.12825",12.403
"USA","JAROH MICHAEL","PB","14.287, 13.14875",13.717875
"USA","JUDA PAUL","PB","13.502, 14.287",13.8945
"USA","KARNES JOSHUA","PB","14.3655, 14.13",14.24775
"USA","LASIC IAN","PB","13.7375, 13.77675",13.757125
"USA","LOOS RILEY","PB","12.7955, 14.0515",13.4235
"USA","LOPEZ JOSE","PB","12.4815, 10.5975",11.5395
"USA","MALONE BRODY","PB","13.973, 14.95425",14.463625
"USA","MELTON CALEB","PB","11.50025, 12.403",11.951625
"USA","MOLDAUER YUL","PB","14.5225, 14.287",14.40475
"USA","NELSON KAMERON","PB","11.97125, 13.30575",12.6385
"USA","NUNEZ ZACHARY","PB","13.77675, 13.54125",13.659
"USA","PEREZ ANDRES","PB","12.56, 12.403",12.4815
"USA","PETROSYAN VAHE","PB","12.6385, 12.67775",12.658125
"USA","PHILLIPS CURRAN","PB","14.95425, 14.40475",14.6795
"USA","RICHARD FRED","PB","14.24775, 14.16925",14.2085
"USA","RICHARD FREDERICK","PB","13.8945, 14.601",14.24775
"USA","SUN BLAKE","PB","15.4645, 14.287",14.87575
"USA","VAN COLIN","PB","14.0515, 13.816",13.93375
"USA","WALKER COLT","PB","15.386, 15.11125",15.248625
"USA","WHITTENBURG DONNELL","PB","14.0515, 13.4235",13.7375
"USA","WISKUS SHANE","PB","15.3075, 14.5225",14.915
"USA","YOCKERS IGNACIO","PB","12.0105, 11.2255",11.618
"USA","YOUNG KHOI","PB","13.8945, 12.403",13.14875
