"Country","FullName","Apparatus","SimulationResults","mean"
"ITA","ABBADINI YUMIN","FX","13.659, 13.38425",13.521625
"ITA","BARTOLINI NICOLA","FX","13.8945, 14.01225",13.953375
"ITA","BONICELLI LORENZO","FX","13.93375, 13.7375",13.835625
"ITA","CASALI LORENZO","FX","13.61975, 13.5805",13.600125
"ITA","GARZA LUCA","FX","13.973, 13.5805",13.77675
"ITA","GRASSO THOMAS","FX","13.38425, 13.502",13.443125
"ITA","LEVANTESI MATTEO","FX","13.77675, 13.659",13.717875
"ITA","LODADIO MARCO","FX","13.7375, 13.2665",13.502
"ITA","MACCHIATI MARIO","FX","13.54125, 13.188",13.364625
"ITA","MARESCA SALVATORE","FX","12.1675, 11.97125",12.069375
"ITA","MOZZATO NICOLO","FX","14.3655, 14.40475",14.385125
"ITA","ROSA EDOARDO","FX","12.874, 12.12825",12.501125
"ITA","VANNUCCHI NICCOLO","FX","12.52075, 12.246",12.383375
"JPN","CHIBA KENTA","FX","12.67775, 13.659",13.168375
"JPN","DOI RYOSUKE","FX","14.8365, 14.915",14.87575
"JPN","HASEGAWA TSUYOSHI","FX","13.188, 14.13",13.659
"JPN","HASHIMOTO DAIKI","FX","14.6795, 14.8365",14.758
"JPN","HIDAKA DAIKI","FX","13.345, 12.874",13.1095
"JPN","KAWAKAMI SHOHEI","FX","13.659, 14.3655",14.01225
"JPN","KAYA KAZUMA","FX","14.48325, 14.444",14.463625
"JPN","KIICHI KANETA","FX","13.38425, 13.22725",13.30575
"JPN","KITAZONO TAKERU","FX","12.67775, 12.44225",12.56
"JPN","KOGA HIRAMATSU","FX","14.601, 14.287",14.444
"JPN","MAEDA KOKI","FX","13.973, 13.7375",13.85525
"JPN","MATSUMI KAZUKI","FX","13.30575, 13.77675",13.54125
"JPN","MINAMI KAZUKI","FX","14.9935, 13.8945",14.444
"JPN","RYOTA TSUMURA","FX","14.01225, 13.973",13.992625
"JPN","SUGINO TAKAAKI","FX","13.4235, 13.973",13.69825
"JPN","TACHIBANA SHIGA","FX","14.16925, 13.8945",14.031875
"JPN","TANIGAWA KAKERU","FX","14.0515, 14.287",14.16925
"JPN","TANIGAWA WATARU","FX","14.40475, 14.87575",14.64025
"KAZ","KARIMI MILAD","FX","14.444, 13.30575",13.874875
"KOR","KIM HANSOL","FX","14.5225, 14.32625",14.424375
"KOR","KIM JAEHO","FX","13.30575, 13.1095",13.207625
"KOR","LEE JUNGHYO","FX","13.7375, 13.46275",13.600125
"KOR","RYU SUNGHYUN","FX","14.56175, 14.3655",14.463625
"KOR","SUNGHYUN RYU","FX","14.0515, 13.93375",13.992625
"KOR","YUN JINSEONG","FX","13.14875, 13.46275",13.30575
"NED","DE MARTIJN","FX","13.1095, 13.61975",13.364625
"NED","GRUENBERG JERMAIN","FX","12.56, 13.031",12.7955
"NED","SCHMIDT CASIMIR","FX","13.54125, 13.38425",13.46275
"ROU","MUNTEAN ANDREI","FX","11.97125, 12.44225",12.20675
"SUI","FREY ANDRIN","FX","12.874, 13.30575",13.089875
"SUI","LANGENEGGER FLORIAN","FX","13.77675, 14.13",13.953375
"SUI","RAUBAL IAN","FX","13.38425, 13.22725",13.30575
"SUI","SEIFERT NOE","FX","14.09075, 13.93375",14.01225
"SUI","SERHANI SAMIR","FX","13.1095, 12.717",12.91325
"SUI","SERHANI TAHA","FX","13.07025, 14.3655",13.717875
"TUR","ARICAN FERHAT","FX","14.3655, 14.0515",14.2085
"TUR","ASIL ADEM","FX","14.16925, 13.77675",13.973
"TUR","COLAK IBRAHIM","FX","13.2665, 13.30575",13.286125
"TUR","DEMIR SERCAN","FX","13.30575, 13.2665",13.286125
"TUR","GUNDOGDU YUNUS","FX","12.9525, 12.0105",12.4815
"TUR","KOSAK MEHMET","FX","12.56, 13.22725",12.893625
"TUR","OENDER AHMET","FX","13.502, 13.93375",13.717875
"TUR","ONDER AHMET","FX","13.61975, 12.717",13.168375
"UKR","CHEPURNYI NAZAR","FX","12.7955, 12.3245",12.56
"UKR","KOVTUN ILLIA","FX","12.44225, 14.287",13.364625
"UKR","PAKHNIUK PETRO","FX","12.1675, 13.54125",12.854375
"UKR","RADIVILOV IGOR","FX","12.75625, 12.9525",12.854375
"UKR","STELMAKH RADOMYR","FX","13.22725, 13.69825",13.46275
"UKR","VASHCHENKO ROMAN","FX","12.717, 9.93025",11.323625
"USA","ALFONSO JAVIER","FX","14.287, 13.93375",14.110375
"USA","BLIXT LANDEN","FX","13.85525, 13.7375",13.796375
"USA","BOCK CAMERON","FX","13.188, 13.7375",13.46275
"USA","BURKHART TAYLOR","FX","12.04975, 14.3655",13.207625
"USA","CORMIER MATT","FX","13.77675, 13.502",13.639375
"USA","DIAB ALEX","FX","12.75625, 13.4235",13.089875
"USA","FREEMAN JACK","FX","13.1095, 13.07025",13.089875
"USA","GAMBOA RAYDEL","FX","13.30575, 13.502",13.403875
"USA","GUIMARAES VITALIY","FX","14.32625, 14.0515",14.188875
"USA","GUNTHER IAN","FX","13.22725, 12.04975",12.6385
"USA","HALE DALLAS","FX","14.40475, 11.618",13.011375
"USA","HONG ASHER","FX","14.2085, 12.9525",13.5805
"USA","JAROH MICHAEL","FX","11.932, 11.0685",11.50025
"USA","JUDA PAUL","FX","14.5225, 14.758",14.64025
"USA","KARNES JOSHUA","FX","13.54125, 13.973",13.757125
"USA","LASIC IAN","FX","14.56175, 13.816",14.188875
"USA","LOOS RILEY","FX","12.7955, 12.99175",12.893625
"USA","LOPEZ JOSE","FX","10.32275, 12.59925",11.461
"USA","MALONE BRODY","FX","15.072, 14.3655",14.71875
"USA","MCCOOL CONNOR","FX","14.32625, 13.8945",14.110375
"USA","MELTON CALEB","FX","13.1095, 13.188",13.14875
"USA","MOLDAUER YUL","FX","14.16925, 14.758",14.463625
"USA","NELSON KAMERON","FX","13.973, 13.38425",13.678625
"USA","NUNEZ ZACHARY","FX","12.56, 12.36375",12.461875
"USA","PEREZ ANDRES","FX","12.6385, 13.07025",12.854375
"USA","PETROSYAN VAHE","FX","12.75625, 10.55825",11.65725
"USA","RICHARD FRED","FX","13.93375, 13.85525",13.8945
"USA","RICHARD FREDERICK","FX","13.14875, 14.601",13.874875
"USA","VAN COLIN","FX","13.659, 13.659",13.659
"USA","WALKER COLT","FX","13.38425, 13.502",13.443125
"USA","WHITTENBURG DONNELL","FX","12.246, 13.973",13.1095
"USA","WISKUS SHANE","FX","12.52075, 14.3655",13.443125
"USA","YOCKERS IGNACIO","FX","11.42175, 11.3825",11.402125
"USA","YOUNG KHOI","FX","14.71875, 14.0515",14.385125
