"Country","FullName","Apparatus","SimulationResults","mean"
"BRA","ANDRADE REBECA","FX","13.973, 13.659, 13.93375, 13.69825, 14.8365, 13.8945, 14.56175, 13.816, 14.287, 14.0515, 14.5225, 13.77675, 14.5225, 14.287, 13.4235, 14.01225, 13.85525, 14.16925, 13.816, 14.48325, 14.32625, 14.71875, 14.3655, 14.32625, 13.77675, 14.3655, 14.444, 14.95425, 14.0515, 14.24775, 13.659, 14.0515, 13.93375, 13.77675, 14.6795, 14.01225, 14.40475, 14.444, 14.5225, 13.973, 14.48325, 14.287, 14.9935, 14.0515, 13.502, 14.9935, 13.85525, 14.16925, 14.87575, 13.7375, 14.601, 14.2085, 14.5225, 14.2085, 14.09075, 14.48325, 14.01225, 14.32625, 13.5805, 14.95425, 14.71875, 13.69825, 14.2085, 14.6795, 13.85525, 14.32625, 13.93375, 14.287, 14.0515, 14.2085, 14.40475, 14.0515, 13.61975, 14.13, 13.93375, 14.13, 14.16925, 14.40475, 14.40475, 14.24775, 13.816, 14.444, 14.9935, 14.0515, 14.2085, 14.758, 14.13, 14.16925, 14.32625, 14.0515, 14.2085, 14.5225, 14.01225, 14.71875, 14.40475, 13.973, 14.01225, 13.973, 14.287, 14.601",14.2167425
"BRA","OLIVEIRA LORRANE","FX","11.50025, 11.10775, 11.5395, 11.618, 11.3825, 11.18625, 11.3825, 11.147, 11.3825, 11.10775, 11.304, 11.42175, 11.2255, 11.42175, 11.5395, 11.461, 11.461, 11.34325, 11.5395, 11.10775, 11.50025, 11.26475, 11.0685, 11.2255, 11.50025, 11.5395, 11.147, 11.6965, 11.147, 11.34325, 11.147, 11.02925, 11.34325, 11.57875, 11.42175, 11.42175, 11.2255, 11.147, 10.9115, 11.18625, 11.57875, 11.461, 11.147, 11.26475, 11.6965, 11.42175, 11.57875, 11.775, 11.304, 11.618, 11.461, 11.50025, 10.99, 10.9115, 11.304, 11.34325, 11.2255, 11.461, 11.2255, 11.26475, 11.50025, 11.3825, 11.10775, 11.81425, 11.6965, 11.3825, 11.8535, 11.81425, 11.2255, 11.65725, 11.5395, 11.34325, 11.618, 11.147, 11.461, 11.147, 11.6965, 11.50025, 11.461, 10.9115, 11.0685, 11.461, 11.461, 11.461, 11.42175, 11.3825, 11.10775, 11.26475, 11.461, 11.304, 11.18625, 11.5395, 11.3825, 11.57875, 10.87225, 11.5395, 11.147, 10.95075, 11.42175, 10.99",11.358165
"BRA","PEDRO CAROLYNE","FX","11.8535, 11.6965, 12.0105, 12.59925, 12.403, 12.9525, 12.9525, 11.8535, 12.75625, 12.874, 11.65725, 13.031, 12.7955, 12.717, 12.91325, 11.89275, 12.403, 12.12825, 12.67775, 12.246, 11.65725, 13.14875, 11.618, 11.932, 11.8535, 12.67775, 12.12825, 12.04975, 12.20675, 12.52075, 12.874, 11.89275, 11.89275, 12.12825, 12.83475, 12.9525, 12.246, 12.089, 12.717, 12.0105, 11.73575, 13.38425, 12.4815, 13.14875, 12.75625, 12.99175, 12.36375, 12.1675, 12.089, 11.3825, 12.59925, 12.717, 12.75625, 12.403, 11.618, 12.0105, 12.83475, 13.4235, 12.91325, 12.874, 12.874, 12.717, 12.9525, 12.3245, 12.4815, 13.1095, 12.1675, 11.5395, 12.089, 12.04975, 12.874, 12.44225, 12.9525, 12.6385, 11.65725, 12.12825, 11.81425, 12.6385, 12.67775, 12.12825, 12.83475, 12.246, 12.28525, 12.75625, 11.81425, 12.28525, 12.403, 11.775, 12.99175, 11.8535, 12.717, 12.246, 12.28525, 11.618, 12.04975, 12.67775, 12.717, 12.36375, 12.28525, 11.8535",12.388085
"BRA","SARAIVA FLAVIA","FX","14.32625, 14.0515, 13.659, 12.12825, 14.01225, 14.0515, 13.93375, 13.8945, 13.659, 13.69825, 12.403, 13.8945, 12.52075, 13.93375, 13.5805, 13.93375, 14.40475, 14.24775, 14.09075, 13.973, 14.32625, 13.659, 13.816, 12.3245, 12.1675, 13.8945, 14.09075, 13.54125, 13.46275, 12.75625, 14.32625, 14.32625, 14.16925, 14.16925, 13.816, 14.3655, 12.089, 12.403, 14.2085, 13.973, 13.93375, 12.20675, 13.69825, 13.93375, 12.089, 13.816, 12.6385, 12.3245, 12.44225, 12.56, 13.85525, 13.69825, 12.0105, 12.1675, 14.16925, 14.2085, 12.36375, 14.09075, 12.83475, 12.7955, 12.6385, 14.0515, 12.28525, 13.816, 13.69825, 12.28525, 14.0515, 13.85525, 14.01225, 14.444, 13.502, 13.031, 13.93375, 14.09075, 14.01225, 12.12825, 13.61975, 12.717, 12.717, 13.61975, 11.73575, 12.83475, 13.77675, 14.16925, 12.1675, 14.16925, 11.89275, 13.22725, 13.93375, 13.77675, 11.81425, 11.97125, 12.0105, 13.46275, 13.502, 13.031, 14.2085, 13.8945, 13.816, 13.85525",13.3987725
"BRA","SOARES JULIA","FX","13.22725, 13.502, 12.75625, 12.874, 12.6385, 13.07025, 13.5805, 12.874, 12.9525, 13.61975, 12.67775, 13.69825, 12.717, 13.7375, 12.83475, 12.44225, 13.1095, 13.77675, 12.56, 13.5805, 13.46275, 13.5805, 13.14875, 13.46275, 13.031, 13.345, 12.717, 13.30575, 11.81425, 13.77675, 13.61975, 13.031, 13.5805, 13.345, 13.85525, 12.9525, 13.4235, 12.59925, 13.61975, 13.188, 13.4235, 13.22725, 13.38425, 12.56, 13.46275, 12.91325, 12.9525, 12.874, 12.874, 13.54125, 13.38425, 13.188, 12.7955, 12.99175, 12.99175, 12.9525, 13.46275, 12.67775, 13.54125, 12.91325, 12.6385, 13.14875, 13.659, 12.9525, 13.188, 13.5805, 12.99175, 13.46275, 13.1095, 13.14875, 13.502, 12.717, 12.9525, 13.031, 13.816, 13.38425, 13.22725, 13.2665, 13.61975, 12.1675, 13.46275, 13.4235, 12.67775, 13.8945, 13.22725, 13.659, 13.77675, 14.13, 12.99175, 13.38425, 13.7375, 12.59925, 13.031, 13.2665, 13.188, 13.188, 12.52075, 13.30575, 12.59925, 13.7375",13.185645
"CAN","BLACK ELLIE","FX","13.188, 13.031, 13.7375, 13.54125, 13.188, 12.99175, 13.38425, 12.9525, 13.4235, 12.52075, 12.7955, 12.59925, 13.77675, 12.83475, 13.54125, 12.91325, 13.4235, 13.2665, 13.14875, 13.031, 13.07025, 13.38425, 13.85525, 13.54125, 12.75625, 12.99175, 13.38425, 13.61975, 13.5805, 13.22725, 12.52075, 13.659, 13.188, 13.14875, 13.8945, 13.07025, 13.345, 13.07025, 13.69825, 12.7955, 13.5805, 12.9525, 12.75625, 12.75625, 12.75625, 13.345, 13.188, 12.7955, 13.502, 13.2665, 13.188, 13.46275, 12.99175, 12.9525, 12.91325, 12.9525, 13.07025, 12.83475, 13.54125, 13.2665, 13.14875, 12.75625, 13.07025, 13.4235, 13.46275, 13.38425, 12.9525, 12.874, 12.56, 13.2665, 13.2665, 12.99175, 13.30575, 13.07025, 13.345, 13.4235, 13.61975, 13.031, 12.91325, 12.99175, 13.30575, 13.46275, 13.2665, 13.816, 12.99175, 12.7955, 13.7375, 13.54125, 13.38425, 12.91325, 13.7375, 12.99175, 13.1095, 13.502, 13.2665, 13.659, 13.502, 12.91325, 12.91325, 12.91325",13.19742
"CAN","DENOMM'EE LAURIE","FX","12.52075, 12.7955, 12.59925, 12.9525, 12.75625, 12.089, 12.4815, 13.14875, 13.30575, 12.717, 12.717, 12.403, 12.1675, 13.188, 12.089, 12.99175, 12.83475, 13.1095, 12.6385, 12.3245, 13.031, 12.089, 12.9525, 12.4815, 11.89275, 12.59925, 12.28525, 12.52075, 12.4815, 12.56, 12.83475, 12.0105, 12.67775, 12.1675, 12.56, 12.1675, 13.188, 12.44225, 12.83475, 12.44225, 12.56, 13.031, 12.9525, 13.07025, 12.1675, 13.07025, 12.67775, 13.1095, 12.0105, 12.6385, 12.246, 12.717, 12.52075, 12.9525, 13.345, 12.246, 12.4815, 12.59925, 12.44225, 12.36375, 13.46275, 12.83475, 12.83475, 13.188, 12.91325, 12.56, 12.99175, 13.031, 12.83475, 12.403, 12.67775, 12.44225, 12.59925, 12.67775, 12.403, 12.4815, 12.4815, 12.83475, 12.9525, 12.20675, 12.56, 12.6385, 12.75625, 12.6385, 12.9525, 12.56, 12.20675, 12.83475, 12.28525, 12.44225, 12.403, 12.56, 12.6385, 12.874, 12.0105, 13.30575, 12.36375, 12.717, 12.75625, 12.44225",12.64007
"CAN","DENOMMEE LAURIE","FX","13.188, 12.67775, 13.502, 12.874, 13.188, 12.99175, 12.4815, 13.031, 12.9525, 12.56, 12.99175, 12.6385, 12.717, 13.1095, 12.99175, 12.52075, 12.9525, 13.1095, 13.1095, 13.07025, 12.99175, 13.46275, 12.7955, 12.4815, 12.83475, 12.9525, 12.4815, 13.14875, 13.4235, 12.99175, 12.6385, 13.1095, 13.07025, 12.4815, 12.91325, 12.7955, 12.44225, 12.99175, 13.2665, 13.38425, 13.031, 13.61975, 12.91325, 12.56, 13.1095, 13.1095, 12.83475, 13.2665, 12.874, 13.031, 12.246, 13.502, 13.22725, 12.9525, 13.30575, 12.4815, 12.83475, 13.345, 13.38425, 12.44225, 13.4235, 12.44225, 12.403, 13.2665, 13.07025, 12.52075, 13.07025, 12.6385, 12.7955, 13.30575, 12.91325, 12.717, 12.83475, 13.5805, 12.403, 12.7955, 12.6385, 13.38425, 13.1095, 12.99175, 12.99175, 13.22725, 12.67775, 13.031, 13.14875, 13.188, 12.9525, 12.59925, 12.6385, 13.54125, 13.659, 13.345, 13.54125, 13.22725, 12.67775, 13.1095, 12.91325, 12.44225, 13.30575, 13.1095",12.9701625
"CAN","DOWLING JESSICA","FX","11.8535, 11.89275, 12.12825, 12.246, 12.12825, 12.20675, 11.618, 11.932, 12.04975, 12.246, 11.89275, 11.89275, 12.1675, 11.81425, 12.246, 12.246, 12.089, 12.04975, 11.97125, 12.04975, 11.775, 11.89275, 12.0105, 12.12825, 11.81425, 12.1675, 12.04975, 11.5395, 12.0105, 12.3245, 11.932, 11.8535, 11.932, 12.3245, 11.81425, 11.97125, 11.97125, 11.81425, 12.44225, 12.12825, 12.0105, 12.28525, 11.5395, 12.089, 11.89275, 12.56, 11.89275, 11.8535, 12.246, 12.12825, 12.04975, 12.12825, 11.89275, 12.3245, 12.4815, 12.28525, 12.0105, 11.8535, 12.12825, 12.0105, 12.28525, 11.89275, 12.246, 12.12825, 11.775, 12.04975, 12.4815, 12.0105, 12.3245, 12.36375, 11.57875, 12.246, 11.97125, 12.44225, 11.775, 12.20675, 11.932, 12.12825, 12.20675, 11.8535, 12.4815, 11.97125, 11.73575, 11.618, 11.81425, 11.932, 12.20675, 12.4815, 12.3245, 11.57875, 12.246, 12.0105, 12.4815, 12.44225, 11.81425, 11.97125, 11.932, 12.403, 12.1675, 12.1675",12.0595625
"CAN","HAJJAR MADDISON","FX","12.246, 11.89275, 13.2665, 12.75625, 12.874, 13.1095, 12.403, 12.67775, 12.7955, 12.3245, 12.403, 12.91325, 12.56, 12.089, 13.14875, 12.6385, 11.932, 12.36375, 12.99175, 12.4815, 12.12825, 12.246, 12.9525, 12.56, 12.717, 12.1675, 12.44225, 12.59925, 12.6385, 12.717, 12.7955, 13.1095, 12.52075, 12.874, 12.6385, 12.1675, 12.83475, 12.83475, 11.932, 12.0105, 12.0105, 12.36375, 12.91325, 12.717, 12.12825, 12.717, 12.4815, 12.59925, 12.99175, 12.874, 12.6385, 12.3245, 12.20675, 12.12825, 12.7955, 12.36375, 12.56, 12.7955, 12.56, 12.83475, 12.6385, 12.7955, 12.59925, 12.28525, 12.52075, 12.0105, 12.6385, 12.089, 11.932, 12.04975, 12.3245, 12.717, 12.52075, 12.44225, 12.52075, 12.59925, 13.22725, 12.4815, 12.04975, 12.59925, 12.67775, 13.188, 12.7955, 12.67775, 12.99175, 12.52075, 12.4815, 11.775, 11.81425, 12.67775, 12.7955, 12.6385, 12.7955, 12.99175, 12.59925, 12.7955, 12.44225, 12.67775, 12.75625, 12.1675",12.55058
"CAN","LEE CASSANDRA","FX","13.46275, 12.75625, 13.07025, 12.6385, 12.52075, 12.6385, 12.99175, 12.52075, 12.83475, 12.717, 12.36375, 12.83475, 12.20675, 12.717, 12.52075, 12.4815, 12.75625, 13.07025, 12.7955, 12.717, 12.75625, 12.874, 13.5805, 13.188, 12.403, 13.22725, 12.36375, 12.75625, 12.44225, 13.54125, 12.717, 12.9525, 12.75625, 12.52075, 12.874, 12.44225, 12.56, 13.07025, 12.91325, 12.6385, 12.6385, 13.4235, 12.717, 13.031, 12.874, 13.1095, 12.91325, 12.7955, 12.67775, 12.717, 12.874, 13.1095, 13.1095, 12.91325, 13.14875, 12.6385, 12.44225, 12.83475, 13.22725, 12.717, 12.9525, 12.75625, 13.031, 12.403, 11.932, 12.52075, 13.031, 12.874, 13.22725, 12.99175, 12.99175, 12.874, 13.38425, 12.7955, 12.717, 12.6385, 13.46275, 13.1095, 12.717, 13.14875, 12.9525, 12.3245, 13.30575, 12.91325, 13.188, 12.4815, 12.403, 12.75625, 13.031, 12.9525, 12.717, 12.56, 13.69825, 12.75625, 12.403, 12.4815, 12.83475, 12.3245, 12.91325, 12.12825",12.8178725
"CAN","PEDRICK DENELLE","FX","12.874, 13.38425, 13.22725, 12.44225, 13.30575, 12.83475, 12.99175, 13.502, 12.12825, 12.9525, 13.816, 12.52075, 12.7955, 13.188, 12.4815, 13.4235, 12.67775, 12.4815, 13.14875, 12.99175, 11.932, 13.30575, 13.2665, 12.6385, 13.54125, 12.99175, 12.6385, 12.56, 12.75625, 13.30575, 12.9525, 13.38425, 12.99175, 13.031, 13.188, 13.5805, 12.403, 13.4235, 12.246, 12.6385, 12.20675, 13.30575, 12.20675, 13.69825, 12.20675, 12.9525, 13.14875, 12.3245, 12.28525, 13.1095, 12.28525, 13.5805, 12.1675, 13.46275, 13.502, 12.20675, 12.874, 12.9525, 13.031, 13.1095, 13.07025, 13.031, 13.22725, 12.6385, 12.56, 12.59925, 12.56, 12.75625, 11.775, 12.12825, 12.83475, 12.717, 12.12825, 12.83475, 12.403, 12.9525, 12.59925, 13.659, 13.031, 12.20675, 13.188, 12.44225, 12.75625, 13.38425, 12.99175, 13.22725, 12.44225, 13.14875, 12.91325, 12.28525, 13.345, 12.99175, 12.52075, 13.188, 13.345, 12.67775, 12.99175, 12.99175, 12.9525, 12.91325",12.8696825
"CAN","RAPOSO CLARA","FX","12.75625, 12.3245, 12.717, 12.56, 12.717, 12.246, 12.52075, 12.44225, 12.874, 12.52075, 12.717, 12.44225, 12.28525, 12.28525, 12.56, 12.20675, 12.874, 12.717, 12.83475, 12.75625, 12.4815, 12.56, 12.52075, 12.67775, 12.59925, 12.403, 12.83475, 12.717, 12.403, 12.59925, 12.28525, 12.59925, 12.67775, 12.52075, 12.3245, 12.6385, 12.99175, 12.52075, 12.83475, 12.20675, 12.7955, 12.75625, 12.99175, 12.36375, 12.75625, 12.83475, 12.44225, 12.56, 12.67775, 12.28525, 12.1675, 12.44225, 12.12825, 12.56, 12.36375, 12.52075, 12.36375, 12.4815, 12.44225, 12.6385, 12.6385, 12.7955, 12.52075, 12.403, 12.717, 12.874, 12.99175, 12.7955, 12.52075, 12.44225, 13.14875, 12.67775, 12.52075, 12.56, 12.83475, 12.9525, 12.75625, 12.59925, 12.20675, 12.52075, 12.717, 12.36375, 12.874, 12.12825, 12.717, 12.7955, 12.7955, 12.7955, 12.12825, 12.403, 12.59925, 12.874, 13.031, 12.56, 12.7955, 12.4815, 12.9525, 12.83475, 12.36375, 13.07025",12.60082
